fromGeneId	fromSymbol	toGeneId	toSymbol	best	bestReverse	methodCount	totalMethodCount
HGNC:6808	MAGEB1	MGI:105118	Mageb1	No	Yes	1	10
HGNC:6808	MAGEB1	MGI:105117	Mageb2	No	Yes	3	10
HGNC:6808	MAGEB1	MGI:105109	Mageb3	No	Yes	3	10
HGNC:6808	MAGEB1	MGI:2148568	Mageb4	Yes	No	7	10
HGNC:21188	MAGEB16	MGI:1919217	Mageb16	Yes	Yes	10	10
HGNC:17418	MAGEB17	MGI:3645128	Gm5071	Yes	Yes	1	10
HGNC:17418	MAGEB17	MGI:3643982	Mageb6b1	Yes	No	1	10
HGNC:28515	MAGEB18	MGI:3045344	Mageb18	Yes	Yes	10	10
HGNC:6809	MAGEB2	MGI:2148568	Mageb4	Yes	Yes	8	10
HGNC:6811	MAGEB4	MGI:2148568	Mageb4	Yes	No	7	10
HGNC:23795	MAGEB5	MGI:2684890	Mageb11	No	Yes	3	10
HGNC:23795	MAGEB5	MGI:2148169	Mageb5	Yes	Yes	9	10
HGNC:23795	MAGEB5	MGI:3712084	Mageb5b	Yes	Yes	9	10
HGNC:23796	MAGEB6	MGI:105117	Mageb2	No	Yes	3	10
HGNC:23796	MAGEB6	MGI:105109	Mageb3	No	Yes	3	10
HGNC:23796	MAGEB6	MGI:3643982	Mageb6b1	Yes	No	4	10
HGNC:23796	MAGEB6	MGI:3646464	Mageb6b2	Yes	No	4	10
HGNC:28824	MAGEB6B	MGI:105117	Mageb2	No	Yes	3	10
HGNC:28824	MAGEB6B	MGI:105109	Mageb3	No	Yes	3	10
HGNC:28824	MAGEB6B	MGI:3643982	Mageb6b1	Yes	Yes	5	10
HGNC:28824	MAGEB6B	MGI:3646464	Mageb6b2	Yes	Yes	5	10
HGNC:6812	MAGEC1	MGI:1921687	Magec2	Yes	Yes	2	10
HGNC:13574	MAGEC2	MGI:1921687	Magec2	Yes	Yes	2	10
HGNC:6813	MAGED1	MGI:1930187	Maged1	Yes	Yes	10	10
HGNC:16353	MAGED2	MGI:1933391	Maged2	Yes	Yes	10	10
HGNC:24934	MAGEE1	MGI:2148149	Magee1	Yes	Yes	10	10
HGNC:24935	MAGEE2	MGI:2148316	Magee2	Yes	Yes	10	10
HGNC:24092	MAGEH1	MGI:1922875	Mageh1	Yes	Yes	10	10
HGNC:6814	MAGEL2	MGI:1351648	Magel2	Yes	Yes	10	10
HGNC:946	MAGI1	MGI:1203522	Magi1	Yes	Yes	9	10
HGNC:18957	MAGI2	MGI:1354953	Magi2	Yes	Yes	10	10
HGNC:29647	MAGI3	MGI:1923484	Magi3	Yes	Yes	10	10
HGNC:30006	MAGIX	MGI:1859644	Magix	Yes	Yes	10	10
HGNC:6815	MAGOH	MGI:1330312	Magoh	Yes	Yes	10	10
HGNC:25504	MAGOHB	MGI:1913691	Magohb	Yes	Yes	5	10
HGNC:28880	MAGT1	MGI:1914325	Magt1	Yes	Yes	8	10
HGNC:26198	MAIP1	MGI:1915365	Maip1	Yes	Yes	10	10
HGNC:27441	MAJIN	MGI:1923913	Majin	Yes	Yes	10	10
HGNC:6816	MAK	MGI:96913	Mak	Yes	Yes	10	10
HGNC:13703	MAK16	MGI:1915170	Mak16	Yes	Yes	10	10
HGNC:6817	MAL	MGI:892970	Mal	Yes	Yes	9	10
HGNC:13634	MAL2	MGI:2146021	Mal2	Yes	Yes	10	10
HGNC:29665	MALAT1	MGI:1919539	Malat1	Yes	Yes	1	10
HGNC:6818	MALL	MGI:2385152	Mall	Yes	Yes	10	10
HGNC:24331	MALRD1	MGI:1928271	Malrd1	Yes	Yes	10	10
HGNC:21721	MALSU1	MGI:1922843	Malsu1	Yes	Yes	10	10
HGNC:6819	MALT1	MGI:2445027	Malt1	Yes	Yes	10	10
HGNC:23673	MAMDC2	MGI:1918988	Mamdc2	Yes	Yes	10	10
HGNC:24083	MAMDC4	MGI:2685841	Mamdc4	Yes	Yes	10	10
HGNC:13632	MAML1	MGI:1890504	Maml1	Yes	Yes	10	10
HGNC:16259	MAML2	MGI:2389460	Maml2	Yes	Yes	10	10
HGNC:16272	MAML3	MGI:2389461	Maml3	Yes	Yes	10	10
HGNC:2568	MAMLD1	MGI:3045303	Mamld1	Yes	Yes	10	10
HGNC:26689	MAMSTR	MGI:1921740	Mamstr	Yes	Yes	10	10
HGNC:6821	MAN1A1	MGI:104677	Man1a	Yes	Yes	10	10
HGNC:6822	MAN1A2	MGI:104676	Man1a2	Yes	Yes	10	10
HGNC:6823	MAN1B1	MGI:2684954	Man1b1	Yes	Yes	10	10
HGNC:19080	MAN1C1	MGI:2446214	Man1c1	Yes	Yes	10	10
HGNC:6824	MAN2A1	MGI:104669	Man2a1	Yes	Yes	10	10
HGNC:6825	MAN2A2	MGI:2150656	Man2a2	Yes	Yes	10	10
HGNC:6826	MAN2B1	MGI:107286	Man2b1	Yes	Yes	10	10
HGNC:29623	MAN2B2	MGI:1195262	Man2b2	Yes	Yes	10	10
HGNC:6827	MAN2C1	MGI:1920994	Man2c1	Yes	Yes	10	10
HGNC:6831	MANBA	MGI:88175	Manba	Yes	Yes	10	10
HGNC:15799	MANBAL	MGI:1916411	Manbal	Yes	Yes	9	10
HGNC:21072	MANEA	MGI:2444484	Manea	Yes	Yes	10	10
HGNC:26452	MANEAL	MGI:2684896	Maneal	Yes	Yes	10	10
HGNC:15461	MANF	MGI:1922090	Manf	Yes	Yes	9	10
HGNC:25505	MANSC1	MGI:1914979	Mansc1	Yes	Yes	10	10
HGNC:40023	MANSC4	MGI:3645619	Mansc4	Yes	Yes	10	10
HGNC:6833	MAOA	MGI:96915	Maoa	Yes	Yes	10	10
HGNC:6834	MAOB	MGI:96916	Maob	Yes	Yes	10	10
HGNC:29265	MAP10	MGI:1921643	Map10	Yes	Yes	10	10
HGNC:6835	MAP1A	MGI:1306776	Map1a	Yes	Yes	10	10
HGNC:6836	MAP1B	MGI:1306778	Map1b	Yes	Yes	10	10
HGNC:6838	MAP1LC3A	MGI:1915661	Map1lc3a	Yes	Yes	10	10
HGNC:13352	MAP1LC3B	MGI:1914693	Map1lc3b	Yes	No	8	10
HGNC:34390	MAP1LC3B2	MGI:1914693	Map1lc3b	Yes	Yes	9	10
HGNC:15715	MAP1S	MGI:2443304	Map1s	Yes	Yes	10	10
HGNC:6839	MAP2	MGI:97175	Map2	Yes	Yes	10	10
HGNC:6840	MAP2K1	MGI:1346866	Map2k1	Yes	Yes	10	10
HGNC:6842	MAP2K2	MGI:1346867	Map2k2	Yes	Yes	10	10
HGNC:6843	MAP2K3	MGI:1346868	Map2k3	Yes	Yes	10	10
HGNC:6844	MAP2K4	MGI:1346869	Map2k4	Yes	Yes	10	10
HGNC:6845	MAP2K5	MGI:1346345	Map2k5	Yes	Yes	10	10
HGNC:6846	MAP2K6	MGI:1346870	Map2k6	Yes	Yes	10	10
HGNC:6847	MAP2K7	MGI:1346871	Map2k7	Yes	Yes	10	10
HGNC:6848	MAP3K1	MGI:1346872	Map3k1	Yes	Yes	10	10
HGNC:6849	MAP3K10	MGI:1346879	Map3k10	Yes	Yes	10	10
HGNC:6850	MAP3K11	MGI:1346880	Map3k11	Yes	Yes	10	10
HGNC:6851	MAP3K12	MGI:1346881	Map3k12	Yes	Yes	10	10
HGNC:6852	MAP3K13	MGI:2444243	Map3k13	Yes	Yes	10	10
HGNC:6853	MAP3K14	MGI:1858204	Map3k14	Yes	Yes	10	10
HGNC:31689	MAP3K15	MGI:2448588	Map3k15	Yes	Yes	10	10
HGNC:26249	MAP3K19	MGI:1203481	Map3k19	Yes	Yes	10	10
HGNC:6854	MAP3K2	MGI:1346873	Map3k2	Yes	Yes	10	10
HGNC:17797	MAP3K20	MGI:2443258	Map3k20	Yes	Yes	9	10
HGNC:29798	MAP3K21	MGI:2385307	Map3k21	Yes	Yes	9	10
HGNC:6855	MAP3K3	MGI:1346874	Map3k3	Yes	Yes	10	10
HGNC:6856	MAP3K4	MGI:1346875	Map3k4	Yes	Yes	10	10
HGNC:6857	MAP3K5	MGI:1346876	Map3k5	Yes	Yes	10	10
HGNC:6858	MAP3K6	MGI:1855691	Map3k6	Yes	Yes	10	10
HGNC:6859	MAP3K7	MGI:1346877	Map3k7	Yes	Yes	10	10
HGNC:16457	MAP3K7CL	MGI:2446584	Map3k7cl	Yes	Yes	8	10
HGNC:6860	MAP3K8	MGI:1346878	Map3k8	Yes	Yes	10	10
HGNC:6861	MAP3K9	MGI:2449952	Map3k9	Yes	Yes	10	10
HGNC:6862	MAP4	MGI:97178	Map4	Yes	Yes	10	10
HGNC:6863	MAP4K1	MGI:1346882	Map4k1	Yes	Yes	10	10
HGNC:6864	MAP4K2	MGI:1346883	Map4k2	Yes	Yes	10	10
HGNC:6865	MAP4K3	MGI:2154405	Map4k3	Yes	Yes	10	10
HGNC:6866	MAP4K4	MGI:1349394	Map4k4	Yes	Yes	10	10
HGNC:6867	MAP4K5	MGI:1925503	Map4k5	Yes	Yes	10	10
HGNC:6868	MAP6	MGI:1201690	Map6	Yes	Yes	9	10
HGNC:25753	MAP6D1	MGI:3607784	Map6d1	Yes	Yes	9	10
HGNC:6869	MAP7	MGI:1328328	Map7	Yes	Yes	9	10
HGNC:25514	MAP7D1	MGI:2384297	Map7d1	Yes	Yes	10	10
HGNC:25899	MAP7D2	MGI:1917474	Map7d2	Yes	Yes	9	10
HGNC:25742	MAP7D3	MGI:2445051	Map7d3	Yes	Yes	9	10
HGNC:26118	MAP9	MGI:2442208	Map9	Yes	Yes	10	10
HGNC:6871	MAPK1	MGI:1346858	Mapk1	Yes	Yes	10	10
HGNC:6872	MAPK10	MGI:1346863	Mapk10	Yes	Yes	9	10
HGNC:6873	MAPK11	MGI:1338024	Mapk11	Yes	Yes	10	10
HGNC:6874	MAPK12	MGI:1353438	Mapk12	Yes	Yes	10	10
HGNC:6875	MAPK13	MGI:1346864	Mapk13	Yes	Yes	10	10
HGNC:6876	MAPK14	MGI:1346865	Mapk14	Yes	Yes	10	10
HGNC:24667	MAPK15	MGI:2652894	Mapk15	Yes	Yes	10	10
HGNC:19840	MAPK1IP1L	MGI:2444022	Mapk1ip1l	Yes	Yes	10	10
HGNC:6877	MAPK3	MGI:1346859	Mapk3	Yes	Yes	10	10
HGNC:6878	MAPK4	MGI:2444559	Mapk4	Yes	Yes	10	10
HGNC:6879	MAPK6	MGI:1354946	Mapk6	Yes	Yes	10	10
HGNC:6880	MAPK7	MGI:1346347	Mapk7	Yes	Yes	10	10
HGNC:6881	MAPK8	MGI:1346861	Mapk8	Yes	Yes	7	10
HGNC:6882	MAPK8IP1	MGI:1309464	Mapk8ip1	Yes	Yes	10	10
HGNC:6883	MAPK8IP2	MGI:1926555	Mapk8ip2	Yes	Yes	10	10
HGNC:6884	MAPK8IP3	MGI:1353598	Mapk8ip3	Yes	Yes	9	10
HGNC:6886	MAPK9	MGI:1346862	Mapk9	Yes	Yes	10	10
HGNC:18752	MAPKAP1	MGI:2444554	Mapkap1	Yes	Yes	10	10
HGNC:6887	MAPKAPK2	MGI:109298	Mapkapk2	Yes	Yes	10	10
HGNC:6888	MAPKAPK3	MGI:2143163	Mapkapk3	Yes	Yes	10	10
HGNC:6889	MAPKAPK5	MGI:1333110	Mapkapk5	Yes	Yes	10	10
HGNC:29536	MAPKBP1	MGI:1347004	Mapkbp1	Yes	Yes	10	10
HGNC:6890	MAPRE1	MGI:891995	Mapre1	Yes	Yes	10	10
HGNC:6891	MAPRE2	MGI:106271	Mapre2	Yes	Yes	8	10
HGNC:6892	MAPRE3	MGI:2140967	Mapre3	Yes	Yes	10	10
HGNC:6893	MAPT	MGI:97180	Mapt	Yes	Yes	10	10
HGNC:26077	MARCHF1	MGI:1920175	Marchf1	Yes	Yes	10	10
HGNC:26655	MARCHF10	MGI:2443469	Marchf10	Yes	Yes	10	10
HGNC:33609	MARCHF11	MGI:3608327	Marchf11	Yes	Yes	10	10
HGNC:28038	MARCHF2	MGI:1925915	Marchf2	Yes	Yes	10	10
HGNC:28728	MARCHF3	MGI:2443667	Marchf3	Yes	Yes	10	10
HGNC:29269	MARCHF4	MGI:2683550	Marchf4	Yes	Yes	10	10
HGNC:26025	MARCHF5	MGI:1915207	Marchf5	Yes	Yes	10	10
HGNC:30550	MARCHF6	MGI:2442773	Marchf6	Yes	Yes	10	10
HGNC:17393	MARCHF7	MGI:1931053	Marchf7	Yes	Yes	9	10
HGNC:23356	MARCHF8	MGI:1919029	Marchf8	Yes	Yes	10	10
HGNC:25139	MARCHF9	MGI:2446144	Marchf9	Yes	Yes	10	10
HGNC:6759	MARCKS	MGI:96907	Marcks	Yes	Yes	10	10
HGNC:7142	MARCKSL1	MGI:97143	Marcksl1	Yes	Yes	10	10
HGNC:6895	MARCO	MGI:1309998	Marco	Yes	Yes	10	10
HGNC:53644	MARCOL	MGI:5611025	Gm37797	Yes	Yes	8	10
HGNC:29562	MARF1	MGI:2444505	Marf1	Yes	Yes	10	10
HGNC:6896	MARK1	MGI:2664902	Mark1	Yes	Yes	10	10
HGNC:3332	MARK2	MGI:99638	Mark2	Yes	Yes	10	10
HGNC:6897	MARK3	MGI:1341865	Mark3	Yes	Yes	10	10
HGNC:13538	MARK4	MGI:1920955	Mark4	Yes	Yes	9	10
HGNC:6898	MARS1	MGI:1345633	Mars1	Yes	Yes	10	10
HGNC:25133	MARS2	MGI:2444136	Mars2	Yes	Yes	10	10
HGNC:28674	MARVELD1	MGI:2147570	Marveld1	Yes	Yes	10	10
HGNC:26401	MARVELD2	MGI:2446166	Marveld2	Yes	Yes	10	10
HGNC:30525	MARVELD3	MGI:1920858	Marveld3	Yes	Yes	9	10
HGNC:6899	MAS1	MGI:96918	Mas1	Yes	Yes	9	10
HGNC:6901	MASP1	MGI:88492	Masp1	Yes	Yes	9	10
HGNC:6902	MASP2	MGI:1330832	Masp2	Yes	Yes	10	10
HGNC:19034	MAST1	MGI:1861901	Mast1	Yes	Yes	10	10
HGNC:19035	MAST2	MGI:894676	Mast2	Yes	Yes	10	10
HGNC:19036	MAST3	MGI:2683541	Mast3	Yes	Yes	10	10
HGNC:19037	MAST4	MGI:1918885	Mast4	Yes	Yes	10	10
HGNC:19042	MASTL	MGI:1914371	Mastl	Yes	Yes	10	10
HGNC:6903	MAT1A	MGI:88017	Mat1a	Yes	Yes	10	10
HGNC:6904	MAT2A	MGI:2443731	Mat2a	Yes	Yes	9	10
HGNC:6905	MAT2B	MGI:1913667	Mat2b	Yes	Yes	10	10
HGNC:34408	MATCAP1	MGI:1921606	4931428F04Rik	Yes	Yes	10	10
HGNC:22206	MATCAP2	MGI:1915533	9530077C05Rik	Yes	Yes	9	10
HGNC:6906	MATK	MGI:99259	Matk	Yes	Yes	10	10
HGNC:6907	MATN1	MGI:106591	Matn1	Yes	Yes	10	10
HGNC:6908	MATN2	MGI:109613	Matn2	Yes	Yes	10	10
HGNC:6909	MATN3	MGI:1328350	Matn3	Yes	Yes	10	10
HGNC:6910	MATN4	MGI:1328314	Matn4	Yes	Yes	10	10
HGNC:6912	MATR3	MGI:1298379	Matr3	Yes	Yes	10	10
HGNC:29140	MAU2	MGI:1921799	Mau2	Yes	Yes	10	10
HGNC:29233	MAVS	MGI:2444773	Mavs	Yes	Yes	10	10
HGNC:6913	MAX	MGI:96921	Max	Yes	Yes	10	10
HGNC:6914	MAZ	MGI:1338823	Maz	Yes	Yes	9	10
HGNC:6915	MB	MGI:96922	Mb	Yes	Yes	10	10
HGNC:30438	MB21D2	MGI:1917028	Mb21d2	Yes	Yes	10	10
HGNC:6916	MBD1	MGI:1333811	Mbd1	Yes	Yes	10	10
HGNC:6917	MBD2	MGI:1333813	Mbd2	Yes	Yes	10	10
HGNC:6918	MBD3	MGI:1333812	Mbd3	Yes	Yes	9	10
HGNC:15774	MBD3L1	MGI:1920753	Mbd3l1	Yes	Yes	10	10
HGNC:18532	MBD3L2	MGI:2158460	Mbd3l2	Yes	Yes	10	10
HGNC:53435	MBD3L2B	MGI:2158460	Mbd3l2	Yes	Yes	10	10
HGNC:37205	MBD3L3	MGI:2158460	Mbd3l2	Yes	Yes	10	10
HGNC:37206	MBD3L4	MGI:2158460	Mbd3l2	Yes	Yes	10	10
HGNC:37204	MBD3L5	MGI:2158460	Mbd3l2	Yes	Yes	10	10
HGNC:6919	MBD4	MGI:1333850	Mbd4	Yes	Yes	10	10
HGNC:20444	MBD5	MGI:2138934	Mbd5	Yes	Yes	10	10
HGNC:20445	MBD6	MGI:106378	Mbd6	Yes	Yes	10	10
HGNC:20427	MBIP	MGI:1918320	Mbip	Yes	Yes	10	10
HGNC:6921	MBL1P	MGI:96923	Mbl1	Yes	Yes	1	10
HGNC:6922	MBL2	MGI:96924	Mbl2	Yes	Yes	9	10
HGNC:22180	MBLAC1	MGI:2679717	Mblac1	Yes	Yes	10	10
HGNC:33711	MBLAC2	MGI:1920102	Mblac2	Yes	Yes	10	10
HGNC:6923	MBNL1	MGI:1928482	Mbnl1	Yes	Yes	10	10
HGNC:16746	MBNL2	MGI:2145597	Mbnl2	Yes	Yes	10	10
HGNC:20564	MBNL3	MGI:2444912	Mbnl3	Yes	Yes	9	10
HGNC:21579	MBOAT1	MGI:2387184	Mboat1	Yes	Yes	10	10
HGNC:25193	MBOAT2	MGI:1914466	Mboat2	Yes	Yes	9	10
HGNC:32311	MBOAT4	MGI:2685017	Mboat4	Yes	Yes	10	10
HGNC:15505	MBOAT7	MGI:1924832	Mboat7	Yes	Yes	10	10
HGNC:6925	MBP	MGI:96925	Mbp	Yes	Yes	10	10
HGNC:19866	MBTD1	MGI:2143977	Mbtd1	Yes	Yes	10	10
HGNC:15456	MBTPS1	MGI:1927235	Mbtps1	Yes	Yes	10	10
HGNC:15455	MBTPS2	MGI:2444506	Mbtps2	Yes	Yes	10	10
HGNC:6929	MC1R	MGI:99456	Mc1r	Yes	Yes	10	10
HGNC:6930	MC2R	MGI:96928	Mc2r	Yes	Yes	10	10
HGNC:6931	MC3R	MGI:96929	Mc3r	Yes	Yes	10	10
HGNC:6932	MC4R	MGI:99457	Mc4r	Yes	Yes	10	10
HGNC:6933	MC5R	MGI:99420	Mc5r	Yes	Yes	10	10
HGNC:6934	MCAM	MGI:1933966	Mcam	Yes	Yes	10	10
HGNC:29622	MCAT	MGI:2388651	Mcat	Yes	Yes	10	10
HGNC:6935	MCC	MGI:96930	Mcc	Yes	Yes	9	10
HGNC:6936	MCCC1	MGI:1919289	Mccc1	Yes	Yes	10	10
HGNC:6937	MCCC2	MGI:1925288	Mccc2	Yes	Yes	10	10
HGNC:16732	MCEE	MGI:1920974	Mcee	Yes	Yes	10	10
HGNC:27291	MCEMP1	MGI:1916439	Mcemp1	Yes	Yes	10	10
HGNC:6940	MCF2	MGI:96932	Mcf2	Yes	Yes	10	10
HGNC:14576	MCF2L	MGI:103263	Mcf2l	Yes	Yes	10	10
HGNC:18451	MCFD2	MGI:2183439	Mcfd2	Yes	Yes	9	10
HGNC:4479	MCHR1	MGI:2180756	Mchr1	Yes	Yes	10	10
HGNC:40050	MCIDAS	MGI:3648807	Mcidas	Yes	Yes	9	10
HGNC:6943	MCL1	MGI:101769	Mcl1	Yes	Yes	10	10
HGNC:18043	MCM10	MGI:1917274	Mcm10	Yes	Yes	10	10
HGNC:6944	MCM2	MGI:105380	Mcm2	Yes	Yes	10	10
HGNC:6945	MCM3	MGI:101845	Mcm3	Yes	Yes	9	10
HGNC:6946	MCM3AP	MGI:1930089	Mcm3ap	Yes	Yes	10	10
HGNC:6947	MCM4	MGI:103199	Mcm4	Yes	Yes	10	10
HGNC:6948	MCM5	MGI:103197	Mcm5	Yes	Yes	10	10
HGNC:6949	MCM6	MGI:1298227	Mcm6	Yes	Yes	10	10
HGNC:6950	MCM7	MGI:1298398	Mcm7	Yes	Yes	9	10
HGNC:16147	MCM8	MGI:1913884	Mcm8	Yes	Yes	9	10
HGNC:21484	MCM9	MGI:1918817	Mcm9	Yes	Yes	9	10
HGNC:25782	MCMBP	MGI:1920977	Mcmbp	Yes	Yes	10	10
HGNC:26368	MCMDC2	MGI:3045334	Mcmdc2	Yes	Yes	10	10
HGNC:13356	MCOLN1	MGI:1890498	Mcoln1	Yes	Yes	10	10
HGNC:13357	MCOLN2	MGI:1915529	Mcoln2	Yes	Yes	9	10
HGNC:13358	MCOLN3	MGI:1890500	Mcoln3	Yes	Yes	10	10
HGNC:6954	MCPH1	MGI:2443308	Mcph1	Yes	Yes	10	10
HGNC:28007	MCRIP1	MGI:2384752	Mcrip1	Yes	Yes	9	10
HGNC:14142	MCRIP2	MGI:1915491	Mcrip2	Yes	Yes	9	10
HGNC:6960	MCRS1	MGI:1858420	Mcrs1	Yes	Yes	10	10
HGNC:26183	MCTP1	MGI:1926021	Mctp1	Yes	Yes	10	10
HGNC:25636	MCTP2	MGI:2685335	Mctp2	Yes	Yes	10	10
HGNC:23357	MCTS1	MGI:1916245	Mcts1	Yes	Yes	9	10
HGNC:49760	MCTS2	MGI:1913655	Mcts2	Yes	Yes	5	10
HGNC:23526	MCU	MGI:3026965	Mcu	Yes	Yes	10	10
HGNC:26076	MCUB	MGI:1914065	Mcub	Yes	Yes	10	10
HGNC:21097	MCUR1	MGI:1923387	Mcur1	Yes	Yes	10	10
HGNC:21163	MDC1	MGI:3525201	Mdc1	Yes	Yes	10	10
HGNC:6967	MDFI	MGI:107687	Mdfi	Yes	Yes	10	10
HGNC:28870	MDFIC	MGI:104611	Mdfic	Yes	Yes	10	10
HGNC:53442	MDFIC2	MGI:2685611	Mdfic2	Yes	Yes	9	10
HGNC:19267	MDGA1	MGI:1922012	Mdga1	Yes	Yes	10	10
HGNC:19835	MDGA2	MGI:2444706	Mdga2	Yes	Yes	10	10
HGNC:6970	MDH1	MGI:97051	Mdh1	Yes	Yes	10	10
HGNC:17836	MDH1B	MGI:1923918	Mdh1b	Yes	Yes	9	10
HGNC:6971	MDH2	MGI:97050	Mdh2	Yes	Yes	10	10
HGNC:6972	MDK	MGI:96949	Mdk	Yes	Yes	10	10
HGNC:29917	MDM1	MGI:96951	Mdm1	Yes	Yes	10	10
HGNC:6973	MDM2	MGI:96952	Mdm2	Yes	Yes	9	10
HGNC:6974	MDM4	MGI:107934	Mdm4	Yes	Yes	10	10
HGNC:18302	MDN1	MGI:1926159	Mdn1	Yes	Yes	10	10
HGNC:28781	MDP1	MGI:1915131	Mdp1	Yes	Yes	9	10
HGNC:6983	ME1	MGI:97043	Me1	Yes	Yes	10	10
HGNC:6984	ME2	MGI:2147351	Me2	Yes	Yes	10	10
HGNC:6985	ME3	MGI:1916679	Me3	Yes	Yes	10	10
HGNC:6986	MEA1	MGI:96957	Mea1	Yes	Yes	10	10
HGNC:25674	MEAF6	MGI:1917338	Meaf6	Yes	Yes	10	10
HGNC:29325	MEAK7	MGI:1921597	Meak7	Yes	Yes	10	10
HGNC:3498	MECOM	MGI:95457	Mecom	Yes	Yes	10	10
HGNC:6990	MECP2	MGI:99918	Mecp2	Yes	Yes	10	10
HGNC:19691	MECR	MGI:1349441	Mecr	Yes	Yes	10	10
HGNC:9234	MED1	MGI:1100846	Med1	Yes	Yes	10	10
HGNC:28760	MED10	MGI:106331	Med10	Yes	Yes	10	10
HGNC:32687	MED11	MGI:1913422	Med11	Yes	Yes	10	10
HGNC:11957	MED12	MGI:1926212	Med12	Yes	Yes	10	10
HGNC:16050	MED12L	MGI:2139916	Med12l	Yes	Yes	10	10
HGNC:22474	MED13	MGI:3029632	Med13	Yes	Yes	10	10
HGNC:22962	MED13L	MGI:2670178	Med13l	Yes	Yes	9	10
HGNC:2370	MED14	MGI:1349442	Med14	Yes	Yes	10	10
HGNC:14248	MED15	MGI:2137379	Med15	Yes	Yes	10	10
HGNC:17556	MED16	MGI:2158394	Med16	Yes	Yes	10	10
HGNC:2375	MED17	MGI:2182585	Med17	Yes	Yes	10	10
HGNC:25944	MED18	MGI:1914469	Med18	Yes	Yes	10	10
HGNC:29600	MED19	MGI:1914234	Med19	Yes	Yes	10	10
HGNC:16840	MED20	MGI:1929648	Med20	Yes	Yes	10	10
HGNC:11473	MED21	MGI:1347064	Med21	Yes	Yes	10	10
HGNC:11477	MED22	MGI:98446	Med22	Yes	Yes	10	10
HGNC:2372	MED23	MGI:1917458	Med23	Yes	Yes	10	10
HGNC:22963	MED24	MGI:1344385	Med24	Yes	Yes	10	10
HGNC:28845	MED25	MGI:1922863	Med25	Yes	Yes	10	10
HGNC:2376	MED26	MGI:1917875	Med26	Yes	Yes	10	10
HGNC:2377	MED27	MGI:1916225	Med27	Yes	Yes	10	10
HGNC:24628	MED28	MGI:1914249	Med28	Yes	Yes	10	10
HGNC:23074	MED29	MGI:1914474	Med29	Yes	Yes	10	10
HGNC:23032	MED30	MGI:1917040	Med30	Yes	Yes	10	10
HGNC:24260	MED31	MGI:1914529	Med31	Yes	Yes	10	10
HGNC:17903	MED4	MGI:1914631	Med4	Yes	Yes	10	10
HGNC:19970	MED6	MGI:1917042	Med6	Yes	Yes	10	10
HGNC:2378	MED7	MGI:1913463	Med7	Yes	Yes	10	10
HGNC:19971	MED8	MGI:1915269	Med8	Yes	Yes	10	10
HGNC:25487	MED9	MGI:2183151	Med9	Yes	Yes	10	10
HGNC:25926	MEDAG	MGI:1917967	Medag	Yes	Yes	10	10
HGNC:6993	MEF2A	MGI:99532	Mef2a	Yes	Yes	10	10
HGNC:6995	MEF2B	MGI:104526	Mef2b	Yes	Yes	10	10
HGNC:6995	MEF2B	MGI:5825566	Mef2bl	No	Yes	9	10
HGNC:6996	MEF2C	MGI:99458	Mef2c	Yes	Yes	10	10
HGNC:6997	MEF2D	MGI:99533	Mef2d	Yes	Yes	10	10
HGNC:6998	MEFV	MGI:1859396	Mefv	Yes	Yes	10	10
HGNC:14575	MEG3	MGI:1202886	Meg3	Yes	Yes	1	10
HGNC:14574	MEG8	MGI:1922995	Rian	Yes	Yes	1	10
HGNC:29634	MEGF10	MGI:2685177	Megf10	Yes	Yes	10	10
HGNC:29635	MEGF11	MGI:1920951	Megf11	Yes	Yes	10	10
HGNC:3232	MEGF6	MGI:1919351	Megf6	Yes	Yes	10	10
HGNC:3233	MEGF8	MGI:2446294	Megf8	Yes	Yes	10	10
HGNC:3234	MEGF9	MGI:1918264	Megf9	Yes	Yes	10	10
HGNC:28613	MEI1	MGI:3028590	Mei1	Yes	Yes	10	10
HGNC:43638	MEI4	MGI:1922283	Mei4	Yes	Yes	10	10
HGNC:23429	MEIG1	MGI:1202878	Meig1	Yes	Yes	10	10
HGNC:51253	MEIKIN	MGI:1922097	Meikin	Yes	Yes	10	10
HGNC:28569	MEIOB	MGI:1922428	Meiob	Yes	Yes	10	10
HGNC:26670	MEIOC	MGI:2686410	Meioc	Yes	Yes	10	10
HGNC:44318	MEIOSIN	MGI:3647482	Meiosin	Yes	Yes	1	10
HGNC:7000	MEIS1	MGI:104717	Meis1	Yes	Yes	10	10
HGNC:7001	MEIS2	MGI:108564	Meis2	Yes	Yes	10	10
HGNC:29537	MEIS3	MGI:108519	Meis3	Yes	Yes	9	10
HGNC:7002	MEIS3P1	MGI:108519	Meis3	Yes	No	3	10
HGNC:17638	MEIS3P2	MGI:108519	Meis3	Yes	No	4	10
HGNC:16870	MELK	MGI:106924	Melk	Yes	Yes	10	10
HGNC:7037	MELTF	MGI:1353421	Meltf	Yes	Yes	10	10
HGNC:14014	MEMO1	MGI:1924140	Memo1	Yes	Yes	10	10
HGNC:7010	MEN1	MGI:1316736	Men1	Yes	Yes	10	10
HGNC:7013	MEOX1	MGI:103220	Meox1	Yes	Yes	9	10
HGNC:7014	MEOX2	MGI:103219	Meox2	Yes	Yes	10	10
HGNC:7015	MEP1A	MGI:96963	Mep1a	Yes	Yes	9	10
